311,NYPD,Zip_311,Zip_NYPD,startTime,endTime,Relationship
PAINT - PLASTER,PETIT LARCENY,10458,10003,1262322000,1393477200,1
PAINT - PLASTER,DANGEROUS DRUGS,10458,10455,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,10458,11207,1262322000,1393477200,2
PAINT - PLASTER,DANGEROUS DRUGS,10458,11207,1262322000,1393477200,1
PAINT - PLASTER,DANGEROUS DRUGS,10458,10456,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,10458,10459,1262322000,1393477200,2
PAINT - PLASTER,PETIT LARCENY,10458,10451,1262322000,1393477200,1
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10458,11207,1262322000,1393477200,2
PAINT - PLASTER,DANGEROUS DRUGS,10458,10452,1262322000,1393477200,1
PAINT - PLASTER,DANGEROUS DRUGS,10458,10457,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,10458,10120,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,10458,10011,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,10458,11517,1262322000,1393477200,2
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10458,11213,1262322000,1393477200,1
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10458,11368,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,10458,11385,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,10458,11230,1262322000,1393477200,3
PAINT - PLASTER,HARRASSMENT 2,10458,11225,1262322000,1393477200,1
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10458,11221,1262322000,1393477200,1
Noise - Residential,PETIT LARCENY,10032,11211,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10032,11233,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,10032,10467,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10032,11206,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,10032,11213,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10032,11207,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10032,10456,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10032,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,10032,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10032,10028,1262322000,1451365200,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10032,10455,1262322000,1451538000,2
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,10032,11212,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,10032,11368,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10032,11368,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10032,10451,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10032,10462,1262322000,1451538000,1
Homeless Person Assistance,PETIT LARCENY,10019,10027,1450587600,1451538000,2
Homeless Person Assistance,ASSAULT 3 & RELATED OFFENSES,10019,11233,1450587600,1451538000,1
Homeless Person Assistance,HARRASSMENT 2,10019,11213,1450587600,1451538000,2
Homeless Person Assistance,DANGEROUS DRUGS,10019,10456,1450587600,1451538000,2
Homeless Person Assistance,ASSAULT 3 & RELATED OFFENSES,10019,10452,1450587600,1451538000,2
Homeless Person Assistance,HARRASSMENT 2,10019,11221,1450587600,1451538000,2
Homeless Person Assistance,HARRASSMENT 2,10019,11206,1450587600,1451538000,2
Homeless Person Assistance,ASSAULT 3 & RELATED OFFENSES,10019,11212,1450587600,1451538000,2
Homeless Person Assistance,GRAND LARCENY,10019,10003,1447822800,1450501200,1
Homeless Person Assistance,PETIT LARCENY,10019,11373,1447822800,1450501200,2
Homeless Person Assistance,PETIT LARCENY,10019,11206,1447822800,1450501200,2
Homeless Person Assistance,HARRASSMENT 2,10019,11213,1447822800,1450501200,1
Homeless Person Assistance,PETIT LARCENY,10019,11216,1447822800,1450501200,2
Homeless Person Assistance,ASSAULT 3 & RELATED OFFENSES,10019,10457,1447822800,1450501200,1
Homeless Person Assistance,PETIT LARCENY,10019,10003,1447822800,1450501200,3
Homeless Person Assistance,DANGEROUS DRUGS,10019,10455,1447822800,1450501200,1
Homeless Person Assistance,ASSAULT 3 & RELATED OFFENSES,10019,10459,1447822800,1450501200,1
Homeless Person Assistance,PETIT LARCENY,10019,10002,1447822800,1450501200,2
Homeless Person Assistance,PETIT LARCENY,10019,10463,1447822800,1450501200,2
Homeless Person Assistance,CRIMINAL MISCHIEF & RELATED OF,10019,11212,1447822800,1450501200,1
HEATING,GRAND LARCENY,11233,10003,1262322000,1394424000,2
HEATING,PETIT LARCENY,11233,10027,1262322000,1394424000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11233,10458,1262322000,1394424000,2
HEATING,PETIT LARCENY,11233,11212,1262322000,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11233,10453,1262322000,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11233,10457,1262322000,1394424000,2
HEATING,PETIT LARCENY,11233,10003,1262322000,1394424000,1
HEATING,DANGEROUS DRUGS,11233,11207,1262322000,1394424000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11233,10459,1262322000,1394424000,2
HEATING,PETIT LARCENY,11233,10459,1262322000,1394424000,2
HEATING,PETIT LARCENY,11233,10002,1262322000,1394424000,2
HEATING,DANGEROUS DRUGS,11233,10457,1262322000,1394424000,2
HEATING,HARRASSMENT 2,11233,11207,1262322000,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11233,10455,1262322000,1394424000,3
HEATING,HARRASSMENT 2,11233,11216,1262322000,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11233,10029,1262322000,1394424000,2
HEATING,PETIT LARCENY,11233,10462,1262322000,1394424000,1
Blocked Driveway,PETIT LARCENY,11421,11225,1262322000,1451538000,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11421,11233,1262322000,1451538000,1
Blocked Driveway,HARRASSMENT 2,11421,11233,1262322000,1451451600,2
Blocked Driveway,HARRASSMENT 2,11421,10029,1262322000,1451538000,1
Blocked Driveway,HARRASSMENT 2,11421,10452,1262322000,1451538000,1
Blocked Driveway,PETIT LARCENY,11421,11207,1262322000,1451451600,2
Blocked Driveway,DANGEROUS DRUGS,11421,10456,1262322000,1451538000,3
Blocked Driveway,HARRASSMENT 2,11421,11385,1262322000,1451538000,1
Blocked Driveway,DANGEROUS DRUGS,11421,10452,1262322000,1451451600,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11421,11225,1262322000,1451538000,1
Blocked Driveway,DANGEROUS DRUGS,11421,10457,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11421,10028,1262322000,1451365200,2
Blocked Driveway,PETIT LARCENY,11421,10011,1262322000,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11421,10455,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11421,11230,1262322000,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11421,11221,1262322000,1451451600,2
Noise - Residential,GRAND LARCENY,11237,10003,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11237,10027,1262322000,1451538000,1
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,11237,11207,1262322000,1451538000,2
Noise - Residential,GRAND LARCENY,11237,10012,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11237,11233,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11237,10457,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11237,10452,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11237,10455,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11237,11207,1262322000,1451451600,2
Noise - Residential,DANGEROUS DRUGS,11237,10456,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11237,10452,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11237,10456,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11237,10459,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11237,11212,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11237,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11237,10457,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11237,11207,1262322000,1451451600,1
Noise - Residential,HARRASSMENT 2,11237,10457,1262322000,1451538000,3
Noise - Residential,HARRASSMENT 2,11237,10453,1262322000,1451365200,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11237,11213,1262322000,1451451600,2
Noise - Residential,HARRASSMENT 2,11237,11206,1262322000,1451538000,2
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,11237,10467,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11237,11238,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11237,10029,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11237,10455,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10460,10451,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10460,10027,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,10460,11236,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10460,10025,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10460,10453,1262322000,1451365200,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10460,10457,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10460,10456,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10460,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,10460,10457,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,10460,10453,1262322000,1451365200,1
Noise - Residential,HARRASSMENT 2,10460,11206,1262322000,1451538000,3
Noise - Residential,PETIT LARCENY,10460,11230,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10460,10029,1262322000,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,10452,10027,1394510400,1451538000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10452,10458,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10452,11373,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,10452,11211,1394510400,1451451600,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10452,10453,1394510400,1451365200,1
HEAT/HOT WATER,HARRASSMENT 2,10452,10455,1394510400,1451192400,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10452,10459,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,10452,11385,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,10452,11221,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10452,11225,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,10452,10028,1394510400,1451365200,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10452,10455,1394510400,1451538000,1
HEAT/HOT WATER,CRIMINAL MISCHIEF & RELATED OF,10452,11212,1394510400,1451451600,2
HEAT/HOT WATER,HARRASSMENT 2,10452,11225,1394510400,1451538000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10452,10029,1394510400,1451538000,3
HEAT/HOT WATER,DANGEROUS DRUGS,10452,10451,1394510400,1451451600,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10452,11221,1394510400,1451451600,2
HEAT/HOT WATER,PETIT LARCENY,10452,10462,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,11219,11373,1444190400,1451538000,1
HEAT/HOT WATER,GRAND LARCENY,11219,10012,1444190400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,11219,10467,1444190400,1451538000,2
HEAT/HOT WATER,VEHICLE AND TRAFFIC LAWS,11219,11434,1444190400,1451451600,1
HEAT/HOT WATER,PETIT LARCENY,11219,11234,1444190400,1451365200,1
HEAT/HOT WATER,HARRASSMENT 2,11219,11207,1444190400,1451451600,1
HEAT/HOT WATER,PETIT LARCENY,11219,11217,1444190400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11219,11221,1444190400,1451451600,1
HEAT/HOT WATER,PETIT LARCENY,11219,10462,1444190400,1451538000,1
Blocked Driveway,GRAND LARCENY,11220,10003,1262408400,1451451600,2
Blocked Driveway,PETIT LARCENY,11220,11212,1262408400,1451538000,2
Blocked Driveway,CRIMINAL MISCHIEF & RELATED OF,11220,11207,1262408400,1451538000,2
Blocked Driveway,HARRASSMENT 2,11220,10467,1262408400,1451538000,1
Blocked Driveway,HARRASSMENT 2,11220,11213,1262408400,1451538000,1
Blocked Driveway,PETIT LARCENY,11220,10025,1262408400,1451451600,1
Blocked Driveway,PETIT LARCENY,11220,10452,1262408400,1451538000,1
Blocked Driveway,HARRASSMENT 2,11220,10301,1262408400,1451538000,3
Blocked Driveway,PETIT LARCENY,11220,11207,1262408400,1451451600,1
Blocked Driveway,DANGEROUS DRUGS,11220,10456,1262408400,1451538000,2
Blocked Driveway,DANGEROUS DRUGS,11220,10452,1262408400,1451451600,3
Blocked Driveway,HARRASSMENT 2,11220,11207,1262408400,1451451600,2
Blocked Driveway,HARRASSMENT 2,11220,10457,1262408400,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11220,11213,1262408400,1451451600,2
Blocked Driveway,PETIT LARCENY,11220,11385,1262408400,1451538000,2
Blocked Driveway,PETIT LARCENY,11220,11230,1262408400,1451538000,2
Blocked Driveway,PETIT LARCENY,11220,10455,1262408400,1451538000,3
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11220,11221,1262408400,1451451600,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11215,10451,1381464000,1394424000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11215,10457,1381464000,1394424000,2
HEATING,DANGEROUS DRUGS,11215,10456,1381464000,1394424000,1
HEATING,PETIT LARCENY,11215,10458,1381464000,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11215,10455,1381464000,1394424000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11215,11213,1381464000,1394424000,1
HEATING,PETIT LARCENY,10469,11373,1262322000,1273291200,1
HEATING,CRIMINAL MISCHIEF & RELATED OF,10469,11207,1262322000,1273291200,2
HEATING,HARRASSMENT 2,10469,11213,1262322000,1273291200,1
HEATING,PETIT LARCENY,10469,10003,1262322000,1273291200,1
HEATING,PETIT LARCENY,10469,10458,1262322000,1273291200,2
HEATING,PETIT LARCENY,10469,10457,1262322000,1273291200,2
HEATING,PETIT LARCENY,10469,10120,1262322000,1273291200,2
HEATING,CRIMINAL MISCHIEF & RELATED OF,10469,11212,1262322000,1273291200,2
HEATING,HARRASSMENT 2,10469,11216,1262322000,1273291200,2
HEATING,PETIT LARCENY,10469,11517,1262322000,1273291200,2
HEATING,DANGEROUS DRUGS,10469,10451,1262322000,1273291200,1
Street Light Condition,PETIT LARCENY,null,10027,1262322000,1451538000,1
Street Light Condition,ASSAULT 3 & RELATED OFFENSES,null,10458,1262322000,1451538000,1
Street Light Condition,HARRASSMENT 2,null,11236,1262322000,1451538000,1
Street Light Condition,PETIT LARCENY,null,11212,1262322000,1451538000,2
Street Light Condition,PETIT LARCENY,null,11225,1262322000,1451538000,2
Street Light Condition,CRIMINAL MISCHIEF & RELATED OF,null,11207,1262322000,1451538000,2
Street Light Condition,HARRASSMENT 2,null,10467,1262322000,1451538000,2
Street Light Condition,HARRASSMENT 2,null,11233,1262322000,1451451600,1
Street Light Condition,DANGEROUS DRUGS,null,11207,1262322000,1451538000,2
Street Light Condition,DANGEROUS DRUGS,null,10456,1262322000,1451538000,1
Street Light Condition,ASSAULT 3 & RELATED OFFENSES,null,10459,1262322000,1451538000,3
Street Light Condition,ASSAULT 3 & RELATED OFFENSES,null,10452,1262322000,1451538000,2
Street Light Condition,HARRASSMENT 2,null,10456,1262322000,1451451600,3
Street Light Condition,ASSAULT 3 & RELATED OFFENSES,null,11207,1262322000,1451538000,3
Street Light Condition,PETIT LARCENY,null,10467,1262322000,1451278800,1
Street Light Condition,PETIT LARCENY,null,11385,1262322000,1451538000,1
Street Light Condition,PETIT LARCENY,null,11238,1262322000,1451538000,1
Street Light Condition,DANGEROUS DRUGS,null,10451,1262322000,1451451600,1
Street Light Condition,PETIT LARCENY,null,10455,1262322000,1451538000,1
UNSANITARY CONDITION,GRAND LARCENY,10032,10003,1394510400,1451451600,1
UNSANITARY CONDITION,HARRASSMENT 2,10032,11213,1394510400,1451538000,1
UNSANITARY CONDITION,HARRASSMENT 2,10032,11233,1394510400,1451451600,1
UNSANITARY CONDITION,ASSAULT 3 & RELATED OFFENSES,10032,10453,1394510400,1451365200,1
UNSANITARY CONDITION,ASSAULT 3 & RELATED OFFENSES,10032,10457,1394510400,1451538000,1
UNSANITARY CONDITION,HARRASSMENT 2,10032,10452,1394510400,1451538000,1
UNSANITARY CONDITION,DANGEROUS DRUGS,10032,10455,1394510400,1451451600,1
UNSANITARY CONDITION,DANGEROUS DRUGS,10032,10456,1394510400,1451538000,1
UNSANITARY CONDITION,HARRASSMENT 2,10032,10455,1394510400,1451192400,2
UNSANITARY CONDITION,PETIT LARCENY,10032,10451,1394510400,1451451600,3
UNSANITARY CONDITION,ASSAULT 3 & RELATED OFFENSES,10032,11225,1394510400,1451538000,1
UNSANITARY CONDITION,PETIT LARCENY,10032,10028,1394510400,1451365200,2
UNSANITARY CONDITION,PETIT LARCENY,10032,10463,1394510400,1451538000,1
UNSANITARY CONDITION,HARRASSMENT 2,10032,10457,1394510400,1451538000,2
UNSANITARY CONDITION,HARRASSMENT 2,10032,11225,1394510400,1451538000,2
PAINT/PLASTER,ASSAULT 3 & RELATED OFFENSES,11225,10451,1390885200,1451538000,2
PAINT/PLASTER,PETIT LARCENY,11225,10027,1390885200,1451538000,2
PAINT/PLASTER,PETIT LARCENY,11225,11212,1390885200,1451538000,1
PAINT/PLASTER,CRIMINAL MISCHIEF & RELATED OF,11225,11207,1390885200,1451538000,2
PAINT/PLASTER,GRAND LARCENY,11225,10012,1390885200,1451538000,2
PAINT/PLASTER,ASSAULT 3 & RELATED OFFENSES,11225,11233,1390885200,1451538000,1
PAINT/PLASTER,PETIT LARCENY,11225,10025,1390885200,1451451600,1
PAINT/PLASTER,DANGEROUS DRUGS,11225,10455,1390885200,1451451600,1
PAINT/PLASTER,DANGEROUS DRUGS,11225,11207,1390885200,1451538000,2
PAINT/PLASTER,ASSAULT 3 & RELATED OFFENSES,11225,10459,1390885200,1451538000,2
PAINT/PLASTER,ASSAULT 3 & RELATED OFFENSES,11225,10452,1390885200,1451538000,1
PAINT/PLASTER,PETIT LARCENY,11225,10451,1390885200,1451451600,2
PAINT/PLASTER,DANGEROUS DRUGS,11225,10452,1390885200,1451451600,3
PAINT/PLASTER,PETIT LARCENY,11225,11234,1390885200,1451365200,1
PAINT/PLASTER,PETIT LARCENY,11225,10028,1390885200,1451365200,1
PAINT/PLASTER,PETIT LARCENY,11225,10463,1390885200,1451538000,2
PAINT/PLASTER,PETIT LARCENY,11225,11517,1390885200,1451538000,2
PAINT/PLASTER,ASSAULT 3 & RELATED OFFENSES,11225,11368,1390885200,1451538000,1
PAINT/PLASTER,PETIT LARCENY,11225,11385,1390885200,1451538000,1
PAINT/PLASTER,GRAND LARCENY,11225,10011,1390885200,1451451600,1
PAINT/PLASTER,PETIT LARCENY,11225,11238,1390885200,1451538000,2
PAINT/PLASTER,PETIT LARCENY,11225,11230,1390885200,1451538000,1
PAINT/PLASTER,DANGEROUS DRUGS,11225,10451,1390885200,1451451600,1
Noise - Residential,PETIT LARCENY,10027,11233,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10027,11373,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10027,10012,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,10027,10452,1262322000,1451538000,3
Noise - Residential,DANGEROUS DRUGS,10027,10455,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10027,10459,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,10027,11385,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10027,10457,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10027,10463,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10027,11368,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,10027,11216,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,10027,11385,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10027,11238,1262322000,1451538000,1
Noise - Residential,GRAND LARCENY,11385,10003,1262322000,1451451600,1
Noise - Residential,HARRASSMENT 2,11385,10467,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11385,11213,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11385,10025,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11385,10452,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11385,10455,1262322000,1451451600,3
Noise - Residential,PETIT LARCENY,11385,11207,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11385,10456,1262322000,1451538000,3
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11385,11216,1262322000,1451192400,1
Noise - Residential,DANGEROUS DRUGS,11385,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11385,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11385,11234,1262322000,1451365200,1
Noise - Residential,PETIT LARCENY,11385,10120,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11385,11213,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11385,10028,1262322000,1451365200,1
Noise - Residential,PETIT LARCENY,11385,10463,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11385,11517,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11385,10462,1262322000,1451538000,1
HEATING,HARRASSMENT 2,11355,11236,1262408400,1264222800,2
HEATING,GRAND LARCENY,11355,10012,1262408400,1264222800,2
HEATING,HARRASSMENT 2,11355,11213,1262408400,1264222800,2
HEATING,HARRASSMENT 2,11355,11233,1262408400,1264222800,1
HEATING,PETIT LARCENY,11355,11216,1262408400,1264222800,3
HEATING,HARRASSMENT 2,11355,10456,1262408400,1264222800,1
HEATING,CRIMINAL MISCHIEF & RELATED OF,11355,11212,1262408400,1264222800,3
HEATING,PETIT LARCENY,11355,11368,1262408400,1264222800,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11355,11212,1262408400,1264222800,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11355,11221,1262408400,1264222800,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11355,10467,1383278400,1394424000,1
HEATING,PETIT LARCENY,11355,11211,1383278400,1394424000,2
HEATING,PETIT LARCENY,11355,11206,1383278400,1394424000,2
HEATING,PETIT LARCENY,11355,10003,1383278400,1394424000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11355,10456,1383278400,1394424000,1
HEATING,DANGEROUS DRUGS,11355,10452,1383278400,1394424000,2
HEATING,PETIT LARCENY,11355,11385,1383278400,1394424000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11355,11212,1383278400,1394424000,2
HEATING,GRAND LARCENY,11355,10011,1383278400,1394424000,1
HEATING,PETIT LARCENY,11355,11217,1383278400,1394424000,2
HEATING,DANGEROUS DRUGS,11355,10451,1383278400,1394424000,2
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,11207,10451,1262408400,1393390800,3
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,11207,10458,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,11233,1262408400,1393390800,2
PAINT - PLASTER,PETIT LARCENY,11207,10012,1262408400,1393390800,1
PAINT - PLASTER,HARRASSMENT 2,11207,11213,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,10003,1262408400,1393390800,2
PAINT - PLASTER,DANGEROUS DRUGS,11207,10455,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,11207,1262408400,1393390800,2
PAINT - PLASTER,DANGEROUS DRUGS,11207,11207,1262408400,1393390800,1
PAINT - PLASTER,DANGEROUS DRUGS,11207,10456,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,10451,1262408400,1393390800,2
PAINT - PLASTER,HARRASSMENT 2,11207,11212,1262408400,1393390800,2
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,11207,11216,1262408400,1393390800,2
PAINT - PLASTER,DANGEROUS DRUGS,11207,10452,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,10467,1262408400,1393390800,1
PAINT - PLASTER,DANGEROUS DRUGS,11207,10457,1262408400,1393390800,1
PAINT - PLASTER,HARRASSMENT 2,11207,11207,1262408400,1393390800,2
PAINT - PLASTER,PETIT LARCENY,11207,10120,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,10028,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,10011,1262408400,1393390800,1
PAINT - PLASTER,CRIMINAL MISCHIEF & RELATED OF,11207,11212,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,11368,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,11517,1262408400,1393390800,3
PAINT - PLASTER,PETIT LARCENY,11207,11435,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,11217,1262408400,1393390800,2
PAINT - PLASTER,DANGEROUS DRUGS,11207,10451,1262408400,1393390800,3
PAINT - PLASTER,PETIT LARCENY,11207,10455,1262408400,1393390800,1
PAINT - PLASTER,PETIT LARCENY,11207,10462,1262408400,1393390800,1
Street Condition,PETIT LARCENY,11234,10027,1262494800,1451538000,1
Street Condition,ASSAULT 3 & RELATED OFFENSES,11234,11233,1262494800,1451538000,2
Street Condition,HARRASSMENT 2,11234,10467,1262494800,1451538000,2
Street Condition,HARRASSMENT 2,11234,11213,1262494800,1451538000,2
Street Condition,ASSAULT 3 & RELATED OFFENSES,11234,10453,1262494800,1451365200,1
Street Condition,HARRASSMENT 2,11234,10301,1262494800,1451538000,2
Street Condition,DANGEROUS DRUGS,11234,10455,1262494800,1451451600,1
Street Condition,PETIT LARCENY,11234,11207,1262494800,1451451600,1
Street Condition,DANGEROUS DRUGS,11234,10456,1262494800,1451538000,3
Street Condition,PETIT LARCENY,11234,10459,1262494800,1451538000,1
Street Condition,DANGEROUS DRUGS,11234,10452,1262494800,1451451600,1
Street Condition,ASSAULT 3 & RELATED OFFENSES,11234,11225,1262494800,1451538000,1
Street Condition,HARRASSMENT 2,11234,10459,1262494800,1451538000,1
Street Condition,DANGEROUS DRUGS,11234,10457,1262494800,1451538000,3
Street Condition,HARRASSMENT 2,11234,11207,1262494800,1451451600,1
Street Condition,PETIT LARCENY,11234,10028,1262494800,1451365200,1
Street Condition,HARRASSMENT 2,11234,10457,1262494800,1451538000,1
Street Condition,PETIT LARCENY,11234,11517,1262494800,1451538000,1
Street Condition,ASSAULT 3 & RELATED OFFENSES,11234,11368,1262494800,1451538000,1
Street Condition,GRAND LARCENY,11234,10011,1262494800,1451451600,1
Street Condition,HARRASSMENT 2,11234,11225,1262494800,1451538000,2
Street Condition,PETIT LARCENY,11234,11217,1262494800,1451538000,1
Street Condition,DANGEROUS DRUGS,11234,10451,1262494800,1451451600,3
